postUrl,profileUrl,username,likeCount,commentCount,caption,pubDate,description,location,locationId,type,taggedFullName1,taggedUsername1,taggedFullName2,taggedUsername2,taggedFullName3,taggedUsername3,taggedFullName4,taggedUsername4,taggedFullName5,taggedUsername5,taggedFullName6,taggedUsername6,id,timestamp,query,taggedFullName7,taggedUsername7,taggedFullName8,taggedUsername8,taggedFullName9,taggedUsername9,taggedFullName10,taggedUsername10,taggedFullName11,taggedUsername11,taggedFullName12,taggedUsername12,taggedFullName13,taggedUsername13,taggedFullName14,taggedUsername14,taggedFullName15,taggedUsername15,viewCount,taggedFullName16,taggedUsername16,taggedFullName17,taggedUsername17,taggedFullName18,taggedUsername18,taggedFullName19,taggedUsername19,taggedFullName20,taggedUsername20,taggedFullName21,taggedUsername21,taggedFullName22,taggedUsername22,taggedFullName23,taggedUsername23,taggedFullName24,taggedUsername24,taggedFullName25,taggedUsername25,taggedFullName26,taggedUsername26,taggedFullName27,taggedUsername27,taggedFullName28,taggedUsername28,taggedFullName29,taggedUsername29,taggedFullName30,taggedUsername30,taggedFullName31,taggedUsername31,taggedFullName32,taggedUsername32
https://www.instagram.com/p/BuYYlCXhzvE/,https://www.instagram.com/porschecenterorebro,porschecenterorebro,93,1,"Photo shared by Porsche Center Örebro #Dröm on February 27, 2019 tagging @porscheclubsverige, and @hugonerman.",2019-02-27T09:56:55.000Z,"Vi kör Carrera Cup 2019 med West Coast Racing. Vi har precis fått vår nya bil från fabriken. Porsche Carrera Cup Scandinavia, @carreracupscandinavia finns nu på Instagram. Här kan du följa vad som händer inför och under säsong i Skandinaviens största entyps-racingmästerskap. Vi hoppas du kommer o hejar på Örebrobilen. #porschecenterörebro #westcoastracing #hugonerman 
#pccs #carreracupscandinavia #porschesweden #porschemotorsport #porsche #911gt3cup #porsche911",,,Photo,Porsche Club Sverige,porscheclubsverige,Hugo Nerman | Racing Driver,hugonerman,,,,,,,,,1988447333763201988_2346029292,2022-03-15T03:35:23.223Z,https://www.instagram.com/hugonerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/BuRk8abgcL3/,https://www.instagram.com/fnerman,fnerman,62,3,Photo by Fredrik in Porsche Center Örebro with @hugonerman.,2019-02-24T18:30:17.000Z,Knappt 7 veckor kvar till Roll-Out på @gellerasen! Kommer bli riktigt kul. @carreracupscandinavia @porschesweden #911gt3cup #porschemotorsports #porsche911 @westcoast_racing @hugonerman #viharbarabörjat,Porsche Center Örebro,264618888,Photo,Hugo Nerman | Racing Driver,hugonerman,,,,,,,,,,,1986531391868879607_226320895,2022-03-15T03:35:23.223Z,https://www.instagram.com/hugonerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/BuRDo82A4Jf/,https://www.instagram.com/fnerman,fnerman,31,0,"Photo by Fredrik in Stockholm, Sweden with @hugonerman.",2019-02-24T13:39:16.000Z,Hemåt Skåne igen ❄️☀️,"Stockholm, Sweden",213094275,Photo,Hugo Nerman | Racing Driver,hugonerman,,,,,,,,,,,1986384918896411231_226320895,2022-03-15T03:35:23.223Z,https://www.instagram.com/hugonerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/BsQXWmhFpRw/,https://www.instagram.com/stccofficial,stccofficial,157,2,,2019-01-05T14:09:30.000Z,🔙 Året var 2011 - @hugonerman segrade 🥇i SKCC tillsammans med pappa Fredrik som mekaniker. Gäller att lägga grunden tidigt #racinglife  #familjenärbäst #teamspirit #racing #racedriver,,,Photo,Hugo Nerman | Racing Driver,hugonerman,,,,,,,,,,,1950161346906985584_1657601483,2022-03-15T03:35:23.223Z,https://www.instagram.com/hugonerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/Bngf_SMFewF/,https://www.instagram.com/wilwatchitlive,wilwatchitlive,14,1,"Photo shared by WIL - Watch it Live on September 09, 2018 tagging @hugonerman.",2018-09-09T13:55:50.000Z,Watch it live stolt sponsor av Hugo på dagens STCC rudskogen lopp. #hugonerman #stcc #wilwatchitlive #bilracing,,,Photo,Hugo Nerman | Racing Driver,hugonerman,,,,,,,,,,,1864630934030380037_8031804800,2022-03-15T03:35:23.223Z,https://www.instagram.com/hugonerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/Boduk_lhmom/,https://www.instagram.com/vwdealerteam,vwdealerteam,94,1,,2018-10-03T08:36:59.000Z,"Throwback wednesday! 
@kristofferssonjohan @hugonerman —-————————————
#stcc #grand #finale #champ #3 #mantorp #park",Mantorp Park,236859558,Photo,Johan Kristoffersson,kristofferssonjohan,Volkswagen Sverige,volkswagensverige,STCC,stccofficial,Hugo Nerman | Racing Driver,hugonerman,,,,,1881865071626709542_7245178864,2022-03-15T03:35:23.223Z,https://www.instagram.com/hugonerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/BoGcU6NjyE4/,https://www.instagram.com/stccofficial,stccofficial,142,2,"Photo shared by STCC on September 24, 2018 tagging @olliparhankangas, @mikaelaakottulinsky, @robertdahlgren, @tobiasbrink, @mickeohlssonbern, @andreaswernersson, @danielhaglof, @albinwarnelov, @westcoast_racing, @kristofferssonjohan, @philipmorin, @pwr_racing_team, @brinkmotorsport, @mattias_andersson_20, @hugonerman, @kageredracing, @lestrupracingteam, @alm_motorsport_official, @vwdealerteam, and @brovallen_design.",2018-09-24T07:34:59.000Z,"🏁👊🏻 W O W - vilken Grande Finale för STCC 2018. Nu kommer en timmes program där vi får möjlighet att dyka djupare i årets STCC. Förarintervjuer 💬, behind the scenes, och rumours inför 2019. Du hittar det på Tv12, Sportkanalen och Cmore. #stcc",,,Photo,,olliparhankangas,Mikaela Ahlin-Kottulinsky,mikaelaakottulinsky,robertdahlgren,robertdahlgren,Tobias Brink,tobiasbrink,Micke Bern,mickeohlssonbern,Andreas Wernersson✌🏼️,andreaswernersson,1875310877042745656_1657601483,2022-03-15T03:35:23.223Z,https://www.instagram.com/hugonerman,Daniel Haglöf #37,danielhaglof,Albin Wärnelöv,albinwarnelov,WestCoast Racing,westcoast_racing,Johan Kristoffersson,kristofferssonjohan,philipmorin,philipmorin,PWR Racing,pwr_racing_team,Brink Motorsport,brinkmotorsport,Mattias Andersson,mattias_andersson_20,Hugo Nerman | Racing Driver,hugonerman,,Kågered Racing,kageredracing,Lestrup Racing Team,lestrupracingteam,ALM Motorsport Official,alm_motorsport_official,Volkswagen Dealer Team BAUHAUS,vwdealerteam,Brovallen Design,brovallen_design,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/BoEZ0hkj0MT/,https://www.instagram.com/stccofficial,stccofficial,210,2,"Photo shared by STCC on September 23, 2018 tagging @kristofferssonjohan, @nicklas.oscarsson, @hugonerman, and @vwdealerteam.",2018-09-23T12:34:36.000Z,"Sjunde titeln för mesta STCC-mästarna Kristoffersson Motorsport

Inget annat team har tagit så många STCC-titlar som Kristoffersson Motorsport, Volkswagen Dealer Team Bauhaus. Sedan deras första säsong 1998 har de tagit sju titlar där Johan Kristoffersson, son till teamets grundare Tommy Kristoffersson, säkrade sin andra titel under 2018-finalen på Mantorp Park.",,,Photo,Johan Kristoffersson,kristofferssonjohan,Oscarsson,nicklas.oscarsson,Hugo Nerman | Racing Driver,hugonerman,Volkswagen Dealer Team BAUHAUS,vwdealerteam,,,,,1874736905515385619_1657601483,2022-03-15T03:35:23.223Z,https://www.instagram.com/hugonerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/BoCeiiqnHwr/,https://www.instagram.com/volkswagensverige,volkswagensverige,358,3,,2018-09-22T18:37:21.000Z,"Andra STCC-titeln efter mästerlig uppvisning av Kristoffersson! Stort grattis @kristofferssonjohan och @vwdealerteam!! 🥇🏆🍾
Läs mer om den dramatiska finalen på Mantorp Park via länk i bio.
_______________________________________________
#volkswagen #volkswagenmotorsport #stcc #mantorppark #mästare #gtiracing #golfgtitcr @stccofficial @hugonerman @nicklas.oscarsson",Mantorp Park,236859558,Photo,Johan Kristoffersson,kristofferssonjohan,Oscarsson,nicklas.oscarsson,Hugo Nerman | Racing Driver,hugonerman,Volkswagen Dealer Team BAUHAUS,vwdealerteam,,,,,1874194710019210283_726605296,2022-03-15T03:35:23.223Z,https://www.instagram.com/hugonerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/BoBZ0ZCB93z/,https://www.instagram.com/vwdealerteam,vwdealerteam,116,1,"Photo by Volkswagen Dealer Team BAUHAUS in Mantorp Park with @kristofferssonjohan, @nicklas.oscarsson, @volkswagensverige, @stccofficial, @bauhaussverige, and @hugonerman.",2018-09-22T08:36:51.000Z,"WE ARE READY! 
GRAND FINAL @MANTORP 
RACE DAY 🔥🏁 ————-————————
#volkswagen #race #day #mantorp #final",Mantorp Park,236859558,Photo,Johan Kristoffersson,kristofferssonjohan,Oscarsson,nicklas.oscarsson,Volkswagen Sverige,volkswagensverige,STCC,stccofficial,BAUHAUS Sverige,bauhaussverige,Hugo Nerman | Racing Driver,hugonerman,1873892471416020467_7245178864,2022-03-15T03:35:24.783Z,https://www.instagram.com/hugonerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/Bn_SMGoBjhI/,https://www.instagram.com/vwdealerteam,vwdealerteam,73,0,"Photo by Volkswagen Dealer Team BAUHAUS in Mantorp Park with @monsterenergy, @kristofferssonjohan, @nicklas.oscarsson, @volkswagensverige, @stccofficial, @volkswagen, @bauhaussverige, and @hugonerman.",2018-09-21T12:51:43.000Z,"MANTORP! 🔥 
READY FOR Q1-16.25 AND Q2-16.50. ————————————————
#STCC #volkswagen #race #weekend #ready #grand #final #mantorp #focus",Mantorp Park,236859558,Photo,Monster Energy,monsterenergy,Johan Kristoffersson,kristofferssonjohan,Oscarsson,nicklas.oscarsson,Volkswagen Sverige,volkswagensverige,STCC,stccofficial,Volkswagen,volkswagen,1873295966594283592_7245178864,2022-03-15T03:35:24.783Z,https://www.instagram.com/hugonerman,BAUHAUS Sverige,bauhaussverige,Hugo Nerman | Racing Driver,hugonerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/Bn9WyocBTmA/,https://www.instagram.com/fnerman,fnerman,22,0,,2018-09-20T18:54:35.000Z,Cruising in the dark! Ser mörkt ut för vissa i tävlingen.,Go-karthallen,351789065,Video,Hugo Nerman | Racing Driver,hugonerman,,,,,,,,,,,1872753256472852864_226320895,2022-03-15T03:35:24.783Z,https://www.instagram.com/hugonerman,,,,,,,,,,,,,,,,,,,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/Bnn7SvGh5Z7/,https://www.instagram.com/vwdealerteam,vwdealerteam,96,4,"Photo by Volkswagen Dealer Team BAUHAUS in Mantorp Park with @kristofferssonjohan, @nicklas.oscarsson, @volkswagensverige, @stccofficial, @volkswagen, @bauhaussverige, and @hugonerman.",2018-09-12T11:09:06.000Z,"Johan Kristoffersson one of Sweden's most prestigious drivers. Kristoffersson dominated in the Norwegian rainfall to the STCC leadership.

We look forward to seeing what Kristoffersson will perform in the finals at Mantorp Park on the September 22nd. 
Do not miss it! 🔥 —————————————————
#STCC #volkswagen #race #weekend #ready #grand #final #mantorp",Mantorp Park,236859558,Photo,Johan Kristoffersson,kristofferssonjohan,Oscarsson,nicklas.oscarsson,Volkswagen Sverige,volkswagensverige,STCC,stccofficial,Volkswagen,volkswagen,BAUHAUS Sverige,bauhaussverige,1866721342838511227_7245178864,2022-03-15T03:35:24.783Z,https://www.instagram.com/hugonerman,Hugo Nerman | Racing Driver,hugonerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/Bnn67LtBb3W/,https://www.instagram.com/vwdealerteam,vwdealerteam,53,0,"Photo by Volkswagen Dealer Team BAUHAUS in Mantorp Park with @volkswagensverige, @stccofficial, @volkswagen, @bauhaussverige, and @hugonerman.",2018-09-12T11:05:53.000Z,"- Hugo Nerman, the debutant that fortelling about a bright future. Nerman has made a nice season and has managed to reach a ninth place before the last race. 
Nerman has a good analytical ability together with good ”car control”. Will be exciting to see him in the finals. 🔥 ——————————————
#STCC #volkswagen #race #weekend #ready #grand #final #mantorp",Mantorp Park,236859558,Photo,Volkswagen Sverige,volkswagensverige,STCC,stccofficial,Volkswagen,volkswagen,BAUHAUS Sverige,bauhaussverige,Hugo Nerman | Racing Driver,hugonerman,,,1866719724281642454_7245178864,2022-03-15T03:35:24.783Z,https://www.instagram.com/hugonerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/BnmL2YNBMsW/,https://www.instagram.com/fnerman,fnerman,50,1,Photo by Fredrik in Rudskogen Motorsenter with @hugonerman.,2018-09-11T18:55:18.000Z,Så imponerad av Hugos kval i torrt i lördags på STCC Rudskogen genom en så stark 4:e plats 💪💪💪 #stcc #tcr #volkswagendealerteambauhaus #kristofferssonmotorsport #volkswagen,Rudskogen Motorsenter,913199640,Photo,Hugo Nerman | Racing Driver,hugonerman,,,,,,,,,,,1866231210943236886_226320895,2022-03-15T03:35:24.783Z,https://www.instagram.com/hugonerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/BngrdvJhtry/,https://www.instagram.com/vwdealerteam,vwdealerteam,121,2,"Photo by Volkswagen Dealer Team BAUHAUS in Rudskogen Motorsenter with @kristofferssonjohan, @nicklas.oscarsson, @volkswagensverige, @stccofficial, @volkswagen, and @hugonerman.",2018-09-09T15:36:07.000Z,"THE TEAM DID A GREAT JOB TODAY! 🥇🏁 @kristofferssonjohan @hugonerman @nicklas.oscarsson ——————————————————
#STCC #volkswagen #race #weekend #ready #norway #speed #stcc #sweden #car",Rudskogen Motorsenter,913199640,Photo,Johan Kristoffersson,kristofferssonjohan,Oscarsson,nicklas.oscarsson,Volkswagen Sverige,volkswagensverige,STCC,stccofficial,Volkswagen,volkswagen,Hugo Nerman | Racing Driver,hugonerman,1864681405221886706_7245178864,2022-03-15T03:35:24.783Z,https://www.instagram.com/hugonerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/BneTiGvjAUY/,https://www.instagram.com/stccofficial,stccofficial,140,2,"Photo by STCC in Rudskogen Motorsenter with @hugonerman, and @vwdealerteam.",2018-09-08T17:28:31.000Z,"#69 Hugo Nerman, som leder Junior SM-klassen, imponerade med fjärde snabbaste tid, hans bästa kvalresultat för året, framför trefaldiga STCC-mästaren Fredrik Ekblom på femte plats. #stcc #tcr",Rudskogen Motorsenter,913199640,Photo,Hugo Nerman | Racing Driver,hugonerman,Volkswagen Dealer Team BAUHAUS,vwdealerteam,,,,,,,,,1864013202364040472_1657601483,2022-03-15T03:35:24.783Z,https://www.instagram.com/hugonerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/BndvOZzBHh4/,https://www.instagram.com/fnerman,fnerman,39,1,Photo by Fredrik in Rudskogen Motorsenter with @hugonerman.,2018-09-08T12:11:15.000Z,Test 2 avklarad 🏁Nu laddar vi för kvalet kl.16.05 Följ på www.stcc.se,Rudskogen Motorsenter,913199640,Photo,Hugo Nerman | Racing Driver,hugonerman,,,,,,,,,,,1863853518759426168_226320895,2022-03-15T03:35:24.783Z,https://www.instagram.com/hugonerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/BndrTCOBGAU/,https://www.instagram.com/vwdealerteam,vwdealerteam,100,0,"Photo by Volkswagen Dealer Team BAUHAUS in Rudskogen with @kristofferssonjohan, @nicklas.oscarsson, @stccofficial, @bauhaussverige, and @hugonerman.",2018-09-08T11:36:56.000Z,"📍RUDSKOGEN
————————————————
#volkswagen #stcc #race #ready",Rudskogen,1571336476480223,Photo,Johan Kristoffersson,kristofferssonjohan,Oscarsson,nicklas.oscarsson,STCC,stccofficial,BAUHAUS Sverige,bauhaussverige,Hugo Nerman | Racing Driver,hugonerman,,,1863836244853940244_7245178864,2022-03-15T03:35:24.783Z,https://www.instagram.com/hugonerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/BnESR9iBrZn/,https://www.instagram.com/vwdealerteam,vwdealerteam,90,0,"Photo shared by Volkswagen Dealer Team BAUHAUS on August 29, 2018 tagging @kristofferssonjohan, @nicklas.oscarsson, @volkswagensverige, @stccofficial, @volkswagen, @bauhaussverige, and @hugonerman.",2018-08-29T14:57:19.000Z,"Time to get ready 🔜 RUDSKOGEN 8-9 SEP! ——————————————
#soon #race #gti #volkswagen",,,Photo,Johan Kristoffersson,kristofferssonjohan,Oscarsson,nicklas.oscarsson,Volkswagen Sverige,volkswagensverige,STCC,stccofficial,Volkswagen,volkswagen,BAUHAUS Sverige,bauhaussverige,1856689345520907879_7245178864,2022-03-15T03:35:24.783Z,https://www.instagram.com/hugonerman,Hugo Nerman | Racing Driver,hugonerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/Bmu9Xmolx9O/,https://www.instagram.com/wilwatchitlive,wilwatchitlive,20,0,"Photo by WIL - Watch it Live in Gelleråsen Arena with @stccofficial, @hugonerman, and @gellerasen.",2018-08-21T08:10:32.000Z,WIL träffad Hugo Nerman på STCC på Gelleråsen. #stcc #hugonerman #racingcar #wilwatchitlive #greaterexperience,Gelleråsen Arena,2015711032081258,Photo,STCC,stccofficial,Hugo Nerman | Racing Driver,hugonerman,Gelleråsen Arena - Karlskoga,gellerasen,,,,,,,1850686399764176718_8031804800,2022-03-15T03:35:24.783Z,https://www.instagram.com/hugonerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/Blvcs3phpN9/,https://www.instagram.com/vwdealerteam,vwdealerteam,89,0,"Photo shared by Volkswagen Dealer Team BAUHAUS on July 27, 2018 tagging @kristofferssonjohan, @nicklas.oscarsson, @volkswagensverige, @stccofficial, and @hugonerman.",2018-07-27T16:12:56.000Z,"Hello weekend! 😎 —————————————————-
#STCC #gti #volkswagen #race",,,Photo,Johan Kristoffersson,kristofferssonjohan,Oscarsson,nicklas.oscarsson,Volkswagen Sverige,volkswagensverige,STCC,stccofficial,Hugo Nerman | Racing Driver,hugonerman,,,1832809802074854269_7245178864,2022-03-15T03:35:25.990Z,https://www.instagram.com/hugonerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/Blvcx7ehCdM/,https://www.instagram.com/vwdealerteam,vwdealerteam,74,1,"Photo shared by Volkswagen Dealer Team BAUHAUS on July 27, 2018 tagging @volkswagensverige, @stccofficial, and @hugonerman.",2018-07-27T16:13:37.000Z,"Hello weekend! 😎 Only a few weeks left until we go racing again! —————————————————-
#STCC #gti #volkswagen #race",,,Photo,Volkswagen Sverige,volkswagensverige,STCC,stccofficial,Hugo Nerman | Racing Driver,hugonerman,,,,,,,1832810149782497100_7245178864,2022-03-15T03:35:25.990Z,https://www.instagram.com/hugonerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/BlcxdQfBvLF/,https://www.instagram.com/fnerman,fnerman,23,0,"Photo shared by Fredrik on July 20, 2018 tagging @hugonerman.",2018-07-20T10:08:44.000Z,Fantastik bil! #golfgti #70årsjubileum #volkswagen #hugonerman #volkswagenmalmö  #volkswagensyd #volkswagenlund #volkswagenhelsingborg #volkswagendealerteambauhaus,,,Photo,Hugo Nerman | Racing Driver,hugonerman,,,,,,,,,,,1827553063649866437_226320895,2022-03-15T03:35:25.990Z,https://www.instagram.com/hugonerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/BlL_8rFBtu_/,https://www.instagram.com/tcr_series_fans,tcr_series_fans,49,3,,2018-07-13T21:48:16.000Z,"STCC rounds 5 & 6 at Falkenberg Motorbana: Robert Dahlgren scores his first win of the year in race 1 ahead of Johan Kristoffersson and Daniel Haglöf. In race 2 Mattias Andersson takes his first STCC win since 2016 with Fredrik Ekblom on P2 and Tobias Brink on P3
Top 3 Race 1:
1 Robert Dahlgren - PWR Racing - Seat Dealer Team Cupra TCR
2 Johan Kristoffersson - VW Dealer Team Bauhaus VW Golf GTI TCR
3 Daniel Haglöf - PWR Racing - Seat Dealer Team Cupra TCR

Top 3 Race 2:
1 Mattias Andersson - Honda Racing Sweden Honda Civic TCR
2 Fredrik Ekblom - WestCoast Racing VW Golf GTI TCR
3 Tobias Brink - Brink Motorsport Audi RS3 LMS
(pics from @stccofficial website)
#tcr #tcrseries #tcrseriesfans #stcc #scandinaviantouringcarchampionship #falkenbergmotorbana #robertdahlgren #pwrracingteam #seat #seatsport #cupra #cupratcr #mattiasandersson #hondaracingsweden #honda #hondacivictcr #motorsport #touringcar #touringcarracing #racing",Falkenbergs Motorklubb,792577621,Photo,robertdahlgren,robertdahlgren,Tobias Brink,tobiasbrink,Daniel Haglöf #37,danielhaglof,Fredrik Ekblom,fredrikekblom,WestCoast Racing,westcoast_racing,Johan Kristoffersson,kristofferssonjohan,1822831720555535295_5057797759,2022-03-15T03:35:25.990Z,https://www.instagram.com/hugonerman,philipmorin,philipmorin,CUPRA Racing,cupra_racing,PWR Racing,pwr_racing_team,Brink Motorsport,brinkmotorsport,STCC,stccofficial,Mattias Andersson,mattias_andersson_20,Hugo Nerman | Racing Driver,hugonerman,Volkswagen Dealer Team BAUHAUS,vwdealerteam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/BlBGba6hdfR/,https://www.instagram.com/fnerman,fnerman,51,1,Photo by Fredrik in Falkenbergs Motorklubb with @hugonerman.,2018-07-09T16:13:14.000Z,Bra slut på racehelgen STCC #3 med en stark 5:e plats i racet och fortsatt ledning i J-SM.  Falkenberg är alltid en tuff bana att hantera för team och förare. Grymt bra insats av teamet som fick jobba hårt. #lahega #clemondo #prenad #climat80 #dsv #pogwoody #stcc #tcr #kristofferssonmotorsport #volkswagen #volkswagenmotorsport #volkswagendealerteambauhaus #viharbarabörjat,Falkenbergs Motorklubb,792577621,Photo,Hugo Nerman | Racing Driver,hugonerman,,,,,,,,,,,1819763997038467025_226320895,2022-03-15T03:35:25.990Z,https://www.instagram.com/hugonerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/BkZ8dbeHuEI/,https://www.instagram.com/vwdealerteam,vwdealerteam,86,0,"Photo shared by Volkswagen Dealer Team BAUHAUS on June 24, 2018 tagging @volkswagensverige, @stccofficial, @volkswagen, @bauhaussverige, and @hugonerman.",2018-06-24T11:15:45.000Z,"Hope you all have a nice weekend! Throwback to last weekend's race 🏁 
@hugonerman - Always focused. 😎
————————————————————————
#tbt #stcc #volkswagen #gti #racing",,,Photo,Volkswagen Sverige,volkswagensverige,STCC,stccofficial,Volkswagen,volkswagen,BAUHAUS Sverige,bauhaussverige,Hugo Nerman | Racing Driver,hugonerman,,,1808742630517825800_7245178864,2022-03-15T03:35:25.990Z,https://www.instagram.com/hugonerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/BkGEbMSniyU/,https://www.instagram.com/vwdealerteam,vwdealerteam,121,0,"Photo by Volkswagen Dealer Team BAUHAUS in Anderstorp Raceway with @kristofferssonjohan, @nicklas.oscarsson, @volkswagensverige, @stccofficial, and @hugonerman.",2018-06-16T18:00:33.000Z,Exciting racing is expected tomorrow @AnderstorpRaceway 🏁 ——————————————————————- #stcc #gti #volkswagen @hugonerman @kristofferssonjohan @nicklas.oscarsson,Anderstorp Raceway,272548836460546,Photo,Johan Kristoffersson,kristofferssonjohan,Oscarsson,nicklas.oscarsson,Volkswagen Sverige,volkswagensverige,STCC,stccofficial,Hugo Nerman | Racing Driver,hugonerman,,,1803148161617636500_7245178864,2022-03-15T03:35:25.990Z,https://www.instagram.com/hugonerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/BkGEc4enAu6/,https://www.instagram.com/vwdealerteam,vwdealerteam,116,0,"Photo by Volkswagen Dealer Team BAUHAUS in Anderstorp Raceway with @kristofferssonjohan, @nicklas.oscarsson, @volkswagensverige, @stccofficial, @bauhaussverige, and @hugonerman.",2018-06-16T18:00:46.000Z,Exciting racing is expected tomorrow @AnderstorpRaceway 🏁 ——————————————————————- #stcc #gti #volkswagen @hugonerman @kristofferssonjohan @nicklas.oscarsson,Anderstorp Raceway,272548836460546,Photo,Johan Kristoffersson,kristofferssonjohan,Oscarsson,nicklas.oscarsson,Volkswagen Sverige,volkswagensverige,STCC,stccofficial,BAUHAUS Sverige,bauhaussverige,Hugo Nerman | Racing Driver,hugonerman,1803148277782940602_7245178864,2022-03-15T03:35:25.990Z,https://www.instagram.com/hugonerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/Bj9ZwwGHyk2/,https://www.instagram.com/vwdealerteam,vwdealerteam,87,1,"Photo shared by Volkswagen Dealer Team BAUHAUS on June 13, 2018 tagging @kristofferssonjohan, @nicklas.oscarsson, @stccofficial, and @hugonerman.",2018-06-13T09:13:49.000Z,"GO!
——————————————-
See you @Anderstorp 16-17 june! #STCC 🏁",,,Photo,Johan Kristoffersson,kristofferssonjohan,Oscarsson,nicklas.oscarsson,STCC,stccofficial,Hugo Nerman | Racing Driver,hugonerman,,,,,1800708727358040374_7245178864,2022-03-15T03:35:25.990Z,https://www.instagram.com/hugonerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/Bj9Zg6aHHQR/,https://www.instagram.com/vwdealerteam,vwdealerteam,99,0,"Photo shared by Volkswagen Dealer Team BAUHAUS on June 13, 2018 tagging @kristofferssonjohan, @nicklas.oscarsson, @stccofficial, and @hugonerman.",2018-06-13T09:11:40.000Z,"R E A D Y? —————————————
See you @Anderstorp 16-17 june! #STCC 🏁",,,Photo,Johan Kristoffersson,kristofferssonjohan,Oscarsson,nicklas.oscarsson,STCC,stccofficial,Hugo Nerman | Racing Driver,hugonerman,,,,,1800707638919197713_7245178864,2022-03-15T03:35:25.990Z,https://www.instagram.com/hugonerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
